718,"Isorhamnetin(24)"
719,"Quercetin(19)(24)(25)(26)(27)"
720,"Daidzein(28)(29)"
721,"Genistein(28)(29)"
722,"Total isoflavones(28)(29)"
723,"Luteolin(5)(8)"
724,"Kaempferol(8)(9)"
725,"Myricetin(5)(8)(9)"
726,"Quercetin(5)(8)(9)"
727,"Cyanidin(17)(18)(19)(20)"
728,"Petunidin(17)"
729,"Delphinidin (17)"
730,"Malvidin(17)"
731,"Pelargonidin(17)"
732,"Peonidin(17)(18)(19)"
733,"(+)-Catechin(17)(21)(22)(23)"
734,"(-)-Epigallocatechin(17)(21)(22)"
735,"(-)-Epicatechin(17)(21)(22)(23)"
736,"(-)-Epicatechin 3-gallate(17)(21)(22)"
737,"(-)-Epigallocatechin 3-gallate(17)(21)(22)"
738,"(+)-Gallocatechin(17)(21)(22)"
739,"Hesperetin(17)"
740,"Naringenin(17)"
741,"Apigenin(17)(24)(25)"
742,"Luteolin(17)(24)(25)"
743,"Kaempferol(24)(25)"
744,"Myricetin(17)(24)(25)"
745,"Quercetin(17)(18)(24)(25)(26)"
746,"Proanthocyanidin dimers(29)(30)(31)"
747,"Proanthocyanidin 4-6mers(29)"
748,"Proanthocyanidin 7-10mers(29)"
749,"Proanthocyanidin polymers (>10mers)(29)"
750,"Isorhamnetin(3)"
751,"Cyanidin(22)(23)"
752,"Petunidin(23)"
753,"Delphinidin (22)(23)"
754,"Malvidin(23)"
755,"Pelargonidin(22)(23)"
756,"Peonidin(23)"
757,"(+)-Catechin(23)"
758,"(-)-Epigallocatechin(23)"
759,"(-)-Epicatechin(23)"
760,"(-)-Epicatechin 3-gallate(23)"
761,"(-)-Epigallocatechin 3-gallate(23)"
762,"(+)-Gallocatechin(23)"
763,"Hesperetin(23)"
764,"Naringenin(23)"
765,"Apigenin(22)(23)"
766,"Luteolin(22)(23)"
767,"Kaempferol(22)"
768,"Myricetin(22)(23)"
769,"Quercetin(22)(23)"
770,"Daidzein(24)(25)(26)"
771,"Genistein(24)(25)(26)"
772,"Glycitein(26)"
773,"Total isoflavones(24)(25)(26)"
774,"Proanthocyanidin monomers(27)"
775,"Proanthocyanidin dimers(27)"
776,"Proanthocyanidin trimers(27)"
777,"(+)-Catechin(1)"
778,"(-)-Epigallocatechin(1)"
779,"(-)-Epicatechin(1)"
780,"(-)-Epicatechin 3-gallate(1)"
781,"(-)-Epigallocatechin 3-gallate(1)"
782,"(+)-Gallocatechin(1)"
783,"Cyanidin(21)(22)"
784,"Petunidin(22)"
785,"Delphinidin (21)(22)"
786,"Malvidin(22)"
787,"Pelargonidin(21)(22)"
788,"Peonidin(22)"
789,"(+)-Catechin(22)(23)"
790,"(-)-Epigallocatechin(22)(23)"
791,"(-)-Epicatechin(22)(23)"
792,"(-)-Epicatechin 3-gallate(22)(23)"
793,"(-)-Epigallocatechin 3-gallate(22)(23)"
794,"(+)-Gallocatechin(22)(23)"
795,"Hesperetin(22)"
796,"Naringenin(22)"
797,"Apigenin(21)(22)"
798,"Luteolin(21)(22)"
799,"Kaempferol(21)"
800,"Myricetin(21)(22)"
801,"Quercetin(21)(22)"
802,"Cyanidin(8)(9)(10)(11)(12)(13)"
803,"Petunidin(9)(10)"
804,"Delphinidin (8)(9)(10)"
805,"Malvidin(9)(10)"
806,"Pelargonidin(9)(10)(11)(12)(13)"
807,"Peonidin(9)(10)"
808,"(+)-Catechin(9)(11)(14)(15)(16)"
809,"(-)-Epigallocatechin(9)(14)(15)"
810,"(-)-Epicatechin(9)(11)(14)(15)(16)"
811,"(-)-Epicatechin 3-gallate(9)(14)(15)"
812,"(-)-Epigallocatechin 3-gallate(9)(14)(15)"
813,"(+)-Gallocatechin(9)(14)(15)"
814,"Hesperetin(9)"
815,"Naringenin(9)"
816,"Apigenin(9)(17)"
817,"Luteolin(9)(17)"
818,"Isorhamnetin(11)"
819,"Kaempferol(11)(12)(17)(18)(19)"
820,"Myricetin(9)(18)"
821,"Quercetin(9)(11)(12)(17)(18)(19)(20)(21)(22)(23)"
822,"Proanthocyanidin monomers(27)(28)"
823,"Proanthocyanidin dimers(27)(28)"
824,"Proanthocyanidin trimers(27)(28)"
825,"Proanthocyanidin 4-6mers(28)"
826,"Proanthocyanidin 7-10mers(28)"
827,"Proanthocyanidin polymers (>10mers)(28)"
828,"(+)-Catechin(2)"
829,"(-)-Epigallocatechin(2)"
830,"(-)-Epicatechin(2)"
831,"(-)-Epicatechin 3-gallate(2)"
832,"(-)-Epigallocatechin 3-gallate(2)"
833,"(+)-Gallocatechin(2)"
834,"Myricetin(1)"
835,"Cyanidin(33)(34)(35)(36)(37)(38)(39)(40)(41)(42)(43)(44)"
836,"Petunidin(37)(38)(44)"
837,"Delphinidin (35)(37)(38)"
838,"Malvidin(37)(38)"
839,"Pelargonidin(33)(34)(36)(37)(38)(39)(40)(41)(42)(43)(44)"
840,"Peonidin(37)(38)"
841,"(+)-Catechin(37)(39)(41)(45)(46)(47)(48)(49)"
842,"(-)-Epigallocatechin(37)(45)(47)"
843,"(-)-Epicatechin(37)(39)(41)(45)(46)(47)(49)"
844,"(-)-Epicatechin 3-gallate(37)(45)(47)"
845,"(-)-Epigallocatechin 3-gallate(37)(45)(47)"
846,"(+)-Gallocatechin(37)(45)(47)"
847,"Hesperetin(37)"
848,"Naringenin(37)(48)"
849,"Apigenin(35)(37)(50)(51)(52)"
850,"Luteolin(35)(37)(50)(51)(52)(53)"
851,"Isorhamnetin(39)"
852,"Kaempferol(33)(35)(39)(41)(42)(43)(46)(48)(50)(51)(52)(53)(54)(55)(56)(57)(58)"
853,"Myricetin(35)(37)(50)(52)(53)(55)(58)"
854,"Quercetin(33)(35)(37)(39)(41)(43)(46)(48)(50)(51)(52)(53)(54)(55)(56)(57)(58)"
855,"Daidzein(59)(60)(61)(62)"
856,"Genistein(59)(60)(61)(62)"
857,"Glycitein(62)"
858,"Total isoflavones(59)(60)(61)(62)"
859,"Proanthocyanidin monomers(63)(64)"
860,"Proanthocyanidin dimers(63)(64)"
861,"Proanthocyanidin trimers(63)(64)"
862,"Proanthocyanidin 4-6mers(64)"
863,"Proanthocyanidin 7-10mers(64)"
864,"Proanthocyanidin polymers (>10mers)(64)"
865,"Cyanidin(3)(4)(5)"
866,"Pelargonidin(3)(4)(5)"
867,"Kaempferol(3)(5)(6)(7)"
868,"Myricetin(3)(5)"
869,"Quercetin(3)(6)(7)"
870,"Cyanidin(24)"
871,"Petunidin(24)"
872,"Delphinidin (24)"
873,"Malvidin(24)"
874,"Pelargonidin(24)"
875,"Peonidin(24)"
876,"(+)-Catechin(24)"
877,"(-)-Epigallocatechin(24)"
878,"(-)-Epicatechin(24)"
879,"(-)-Epicatechin 3-gallate(24)"
880,"(-)-Epigallocatechin 3-gallate(24)"
881,"(+)-Gallocatechin(24)"
882,"Hesperetin(24)"
883,"Naringenin(24)"
884,"Apigenin(24)(25)(26)"
885,"Luteolin(24)(25)(26)(27)"
886,"Kaempferol(25)(26)(27)(28)"
887,"Myricetin(24)(25)(26)(27)(28)"
888,"Quercetin(24)(25)(26)(27)(28)"
889,"Daidzein(29)(30)(31)"
890,"Genistein(29)(30)(31)"
891,"Glycitein(31)"
892,"Total isoflavones(29)(30)(31)"
893,"Proanthocyanidin monomers(32)"
894,"Proanthocyanidin dimers(32)"
895,"Proanthocyanidin trimers(32)"
896,"(+)-Catechin(12)"
897,"(-)-Epigallocatechin(12)"
898,"(-)-Epicatechin(12)"
899,"(-)-Epicatechin 3-gallate(12)"
900,"(-)-Epigallocatechin 3-gallate(12)"
901,"(+)-Gallocatechin(12)"
902,"Apigenin(13)"
903,"Luteolin(13)"
904,"Kaempferol(13)"
905,"Myricetin(13)"
906,"Quercetin(13)"
907,"Cyanidin(2)(3)"
908,"Petunidin(3)"
909,"Malvidin(3)"
910,"Peonidin(3)"
911,"Daidzein(3)(4)(5)(6)"
912,"Genistein(3)(4)(5)(6)"
913,"Glycitein(4)(6)"
914,"Total isoflavones(3)(4)(5)(6)"
915,"Naringenin(1)(2)"
916,"Apigenin(1)(2)(3)(4)"
917,"Luteolin(1)(2)(4)"
918,"Isorhamnetin(4)"
919,"Myricetin(5)"
920,"Quercetin(4)(5)(6)(7)(8)"
921,"Daidzein(9)(10)"
922,"Genistein(9)(10)"
923,"Total isoflavones(9)(10)"
924,"Daidzein(2)(3)(4)(5)(6)"
925,"Genistein(2)(3)(4)(5)(6)"
926,"Glycitein(5)(6)"
927,"Total isoflavones(2)(4)(5)(6)"
928,"(+)-Catechin(10)(11)"
929,"(-)-Epigallocatechin(10)(11)"
930,"(-)-Epicatechin(10)(11)"
931,"(-)-Epicatechin 3-gallate(10)(11)"
932,"(-)-Epigallocatechin 3-gallate(10)(11)"
933,"(+)-Gallocatechin(10)(11)"
934,"Apigenin(12)(13)"
935,"Luteolin(12)(13)(14)"
936,"Kaempferol(12)(13)(14)(15)(16)(17)"
937,"Myricetin(12)(13)(14)(16)"
938,"Quercetin(12)(13)(14)(15)(16)(17)(18)(19)"
939,"Daidzein(20)(21)(22)"
940,"Genistein(20)(21)(22)"
941,"Total isoflavones(20)(21)(22)"
942,"Glycitein(5)"
943,"Kaempferol(3)(4)"
944,"Quercetin(3)(4)"
945,"Apigenin(3)(4)"
946,"Luteolin(3)(4)"
947,"Myricetin(3)(4)"
948,"Apigenin(10)(12)(13)(14)(15)"
949,"Luteolin(10)(12)(13)(14)(15)(16)(17)"
950,"Kaempferol(12)(13)(14)(15)(16)(17)(18)(19)(20)(21)(22)(23)"
951,"Myricetin(10)(12)(13)(14)(15)(16)(21)"
952,"Quercetin(10)(12)(13)(14)(15)(16)(18)(19)(20)(21)(22)(23)"
953,"Daidzein(24)"
954,"Genistein(24)"
955,"Total isoflavones(24)"
956,"Proanthocyanidin monomers(25)"
957,"Proanthocyanidin dimers(25)"
958,"Proanthocyanidin trimers(25)"
959,"Proanthocyanidin 4-6mers(25)"
960,"Proanthocyanidin 7-10mers(25)"
961,"Proanthocyanidin polymers (>10mers)(25)"
962,"Cyanidin(7)"
963,"Petunidin(7)"
964,"Delphinidin (7)"
965,"Malvidin(7)"
966,"Pelargonidin(7)"
967,"Peonidin(7)"
968,"(+)-Catechin(7)"
969,"(-)-Epigallocatechin(7)"
970,"(-)-Epicatechin(7)"
971,"(-)-Epicatechin 3-gallate(7)"
972,"(-)-Epigallocatechin 3-gallate(7)"
973,"(+)-Gallocatechin(7)"
974,"Apigenin(7)"
975,"Quercetin(7)(8)(9)"
976,"Glycitein(10)"
977,"Proanthocyanidin monomers(11)"
978,"Proanthocyanidin dimers(11)"
979,"Proanthocyanidin trimers(11)"
980,"Proanthocyanidin 4-6mers(11)"
981,"Proanthocyanidin 7-10mers(11)"
982,"Proanthocyanidin polymers (>10mers)(11)"
983,"Hesperetin(3)"
984,"Apigenin(6)(7)"
985,"Luteolin(5)(6)(7)"
986,"Kaempferol(5)(6)(7)(8)"
987,"Quercetin(5)(6)(7)(8)"
988,"Daidzein(9)"
989,"Genistein(9)"
990,"Total isoflavones(9)"
991,"Apigenin(8)(9)(10)(11)"
992,"Luteolin(8)(9)(10)(11)(12)(13)"
993,"Kaempferol(8)(9)(10)(11)(12)(13)(14)(15)"
994,"Myricetin(8)(9)(10)(11)(12)"
995,"Quercetin(8)(9)(10)(11)(12)(13)(14)(15)(16)"
996,"Daidzein(17)(18)(19)"
997,"Genistein(17)(18)(19)"
998,"Total isoflavones(17)(18)(19)"
999,"Apigenin(3)(4)(7)(8)(9)"
1000,"Luteolin(4)(7)(8)(9)"
1001,"Kaempferol(3)(4)(7)(8)(9)(10)"
1002,"Myricetin(4)(7)(8)(9)"
1003,"Quercetin(3)(4)(7)(8)(9)(10)"
1004,"Apigenin(2)(3)(4)(5)(6)"
1005,"Luteolin(2)(3)(4)(5)(6)"
1006,"Kaempferol(2)(3)(4)(5)(6)(7)"
1007,"Myricetin(2)(3)(4)(5)"
1008,"Quercetin(2)(3)(4)(5)(6)"
1009,"Kaempferol(1)(2)"
1010,"Myricetin(1)(2)"
1011,"Quercetin(1)(2)"
1012,"(+)-Catechin(19)(20)"
1013,"(-)-Epigallocatechin(19)(20)"
1014,"(-)-Epicatechin(19)(20)"
1015,"(-)-Epicatechin 3-gallate(19)(20)"
1016,"(-)-Epigallocatechin 3-gallate(19)(20)"
1017,"(+)-Gallocatechin(19)(20)"
1018,"Apigenin(21)(22)(23)"
1019,"Luteolin(21)(22)(23)(24)"
1020,"Isorhamnetin(25)"
1021,"Kaempferol(21)(22)(23)(24)(25)(26)"
1022,"Myricetin(21)(22)(23)(24)(25)(26)"
1023,"Quercetin(21)(22)(23)(24)(25)(26)"
1024,"Daidzein(27)(28)(29)"
1025,"Genistein(27)(28)(29)"
1026,"Glycitein(29)"
1027,"Total isoflavones(27)(28)(29)"
1028,"Proanthocyanidin monomers(30)(31)"
1029,"Proanthocyanidin dimers(30)(31)"
1030,"Proanthocyanidin trimers(30)(31)"
1031,"Proanthocyanidin 4-6mers(31)"
1032,"Proanthocyanidin 7-10mers(31)"
1033,"Proanthocyanidin polymers (>10mers)(31)"
1034,"Daidzein(7)(8)"
1035,"Genistein(7)(8)"
1036,"Glycitein(8)"
1037,"Total isoflavones(7)(8)"
1038,"Apigenin(4)(5)(6)"
1039,"Luteolin(4)(5)(6)(7)"
1040,"Kaempferol(4)(5)(6)(7)(8)"
1041,"Myricetin(4)(5)(6)"
1042,"Apigenin(4)(5)(6)(7)(8)(9)"
1043,"Luteolin(4)(5)(6)(7)(8)(9)"
1044,"Myricetin(4)(10)"
1045,"Quercetin(4)(10)(11)"
1046,"Daidzein(12)"
1047,"Genistein(12)"
1048,"Total isoflavones(12)"
1049,"Proanthocyanidin monomers(13)"
1050,"Proanthocyanidin dimers(13)"
1051,"Proanthocyanidin trimers(13)"
1052,"Apigenin(1)(3)"
1053,"Luteolin(1)(3)(4)"
1054,"Kaempferol(1)(3)"
1055,"Quercetin(1)(3)(4)"
1056,"Apigenin(1)(2)"
1057,"Luteolin(1)(2)"
1058,"Isorhamnetin(1)(2)"
1059,"Kaempferol(1)(2)(3)"
1060,"Daidzein(3)(4)"
1061,"Genistein(3)(4)"
1062,"Total isoflavones(3)(4)"
1063,"Apigenin(5)(6)(7)"
1064,"Luteolin(5)(6)(7)(8)"
1065,"Isorhamnetin(9)"
1066,"Kaempferol(5)(6)(7)(8)(9)(10)"
1067,"Myricetin(5)(6)(7)(8)(9)(10)"
1068,"Quercetin(5)(6)(7)(8)(9)(10)"
1069,"Daidzein(4)(5)"
1070,"Genistein(4)(5)"
1071,"Total isoflavones(4)(5)"
1072,"Kaempferol(2)(3)(4)"
1073,"Luteolin(4)(6)"
1074,"Isorhamnetin(7)"
1075,"Kaempferol(4)(5)(6)(7)(8)(9)(10)"
1076,"Myricetin(4)(6)"
1077,"Quercetin(4)(5)(6)(7)(8)(9)(10)"
1078,"Luteolin(2)(3)"
1079,"Myricetin(2)(3)(7)"
1080,"Quercetin(2)(3)(4)(5)(7)"
1081,"Quercetin(3)(4)(5)"
1082,"Cyanidin(3)(4)"
1083,"Luteolin(3)(4)(5)"
1084,"Cyanidin(13)(14)"
1085,"(+)-Catechin(14)(15)"
1086,"(-)-Epigallocatechin(14)(15)"
1087,"(-)-Epicatechin(14)(15)"
1088,"(-)-Epicatechin 3-gallate(14)(15)"
1089,"(-)-Epigallocatechin 3-gallate(14)(15)"
1090,"(+)-Gallocatechin(14)(15)"
1091,"Apigenin(14)(16)(17)(18)"
1092,"Luteolin(13)(14)(16)(17)(18)"
1093,"Kaempferol(16)(17)(18)(19)"
1094,"Myricetin(14)(16)(17)(18)"
1095,"Quercetin(13)(14)(16)(17)(18)(19)(20)(21)"
1096,"Daidzein(22)(23)"
1097,"Genistein(22)(23)"
1098,"Total isoflavones(22)(23)"
1099,"Proanthocyanidin monomers(24)"
1100,"Proanthocyanidin dimers(24)"
1101,"Proanthocyanidin trimers(24)"
1102,"Proanthocyanidin 4-6mers(24)"
1103,"Proanthocyanidin 7-10mers(24)"
1104,"Proanthocyanidin polymers (>10mers)(24)"
1105,"Cyanidin(4)(5)(6)"
1106,"Apigenin(4)(6)(7)(8)(9)"
1107,"Luteolin(4)(5)(6)(7)(8)(10)"
1108,"Kaempferol(4)(7)(8)(9)(10)(11)(12)(13)"
1109,"Myricetin(6)(7)(8)(10)(12)(13)"
1110,"Quercetin(4)(5)(6)(7)(8)(9)(10)(11)(12)(13)(14)"
1111,"(+)-Catechin(14)"
1112,"(-)-Epigallocatechin(14)"
1113,"(-)-Epicatechin(14)"
1114,"(-)-Epicatechin 3-gallate(14)"
1115,"(-)-Epigallocatechin 3-gallate(14)"
1116,"(+)-Gallocatechin(14)"
1117,"Apigenin(15)"
1118,"Luteolin(15)"
1119,"Kaempferol(15)"
1120,"Myricetin(15)"
1121,"Quercetin(15)"
1122,"Daidzein(16)(17)"
1123,"Total isoflavones(16)(17)"
1124,"(+)-Catechin(11)(12)"
1125,"(-)-Epigallocatechin(11)(12)"
1126,"(-)-Epicatechin(11)(12)"
1127,"(-)-Epicatechin 3-gallate(11)(12)"
1128,"(-)-Epigallocatechin 3-gallate(11)(12)"
1129,"(+)-Gallocatechin(11)(12)"
1130,"Apigenin(13)(14)(15)(16)"
1131,"Luteolin(13)(14)(15)(16)(17)"
1132,"Isorhamnetin(18)(19)"
1133,"Kaempferol(13)(14)(15)(16)(17)(20)(21)(22)(23)"
1134,"Myricetin(13)(14)(15)(16)(17)(23)"
1135,"Quercetin(13)(14)(15)(16)(17)(18)(19)(20)(21)(22)(23)(24)(25)(26)(27)(28)(29)(30)"
1136,"Daidzein(31)(32)"
1137,"Genistein(31)(32)"
1138,"Total isoflavones(31)(32)"
1139,"Proanthocyanidin monomers(33)"
1140,"Proanthocyanidin dimers(33)"
1141,"Proanthocyanidin trimers(33)"
1142,"Proanthocyanidin 4-6mers(33)"
1143,"Proanthocyanidin 7-10mers(33)"
1144,"Proanthocyanidin polymers (>10mers)(33)"
1145,"Kaempferol(4)(5)(6)"
1146,"Myricetin(3)(4)(6)"
1147,"Quercetin(3)(4)(5)(6)(7)"
1148,"Apigenin(4)(5)(6)(7)(8)"
1149,"Luteolin(4)(6)(7)(9)"
1150,"Kaempferol(4)(5)(6)(7)(8)(9)"
1151,"Myricetin(7)(9)"
1152,"Quercetin(4)(5)(7)(9)"
1153,"Apigenin(6)(8)(9)"
1154,"Luteolin(6)(8)(9)(10)(11)(12)"
1155,"Kaempferol(6)(8)(9)(10)(13)"
1156,"Myricetin(8)(9)(10)(13)"
1157,"Quercetin(6)(8)(9)(10)(11)(12)(13)"
1158,"Daidzein(14)(15)"
1159,"Genistein(14)(15)"
1160,"Total isoflavones(14)(15)"
1161,"(+)-Catechin(3)(4)"
1162,"(-)-Epigallocatechin(3)(4)"
1163,"(-)-Epicatechin(3)(4)"
1164,"(-)-Epicatechin 3-gallate(3)(4)"
1165,"(-)-Epigallocatechin 3-gallate(3)(4)"
1166,"(+)-Gallocatechin(3)(4)"
1167,"Apigenin(3)(5)"
1168,"Luteolin(3)(5)(6)"
1169,"Kaempferol(5)(6)(7)"
1170,"Myricetin(3)(5)(6)"
1171,"Quercetin(3)(5)(6)(7)"
1172,"Daidzein(8)(9)"
1173,"Genistein(8)(9)"
1174,"Total isoflavones(8)(9)"
1175,"Apigenin(4)(6)(7)"
1176,"Luteolin(4)(6)(7)"
1177,"Kaempferol(6)(7)(8)"
1178,"Myricetin(4)(6)(7)"
1179,"Quercetin(4)(6)(7)(8)"
1180,"Myricetin(2)(3)"
1181,"Quercetin(2)(3)(4)"
1182,"Kaempferol(5)(6)"
1183,"Myricetin(5)(6)"
1184,"Daidzein(2)(3)(4)(5)(6)(7)(8)"
1185,"Genistein(2)(3)(4)(5)(6)(7)(8)"
1186,"Glycitein(2)(4)(5)(6)(8)"
1187,"Total isoflavones(2)(3)(4)(5)(6)(7)(8)"
1188,"Apigenin(6)(7)(8)(9)"
1189,"Luteolin(6)(7)(8)(9)(10)"
1190,"Kaempferol(6)(7)(8)(9)(10)(11)(12)"
1191,"Myricetin(6)(7)(8)(9)(10)(11)"
1192,"Quercetin(6)(7)(8)(9)(10)(11)(12)"
1193,"Daidzein(13)(14)(15)"
1194,"Genistein(13)(14)(15)"
1195,"Glycitein(15)"
1196,"Total isoflavones(13)(14)(15)"
1197,"Apigenin(8)"
1198,"Luteolin(8)"
1199,"Kaempferol(8)"
1200,"Myricetin(8)"
1201,"Quercetin(8)"
1202,"(+)-Catechin(10)(11)(12)"
1203,"(-)-Epigallocatechin(10)(11)(12)"
1204,"(-)-Epicatechin(10)(11)(12)"
1205,"(-)-Epicatechin 3-gallate(10)(11)(12)"
1206,"(-)-Epigallocatechin 3-gallate(10)(11)(12)"
1207,"(+)-Gallocatechin(10)(11)(12)"
1208,"Naringenin(10)(13)"
1209,"Apigenin(10)(14)(15)(16)(17)"
1210,"Luteolin(10)(14)(15)(16)(17)(18)(19)"
1211,"Isorhamnetin(20)"
1212,"Kaempferol(14)(15)(16)(17)(18)(19)(20)(21)(22)"
1213,"Myricetin(10)(14)(15)(16)(17)(19)(20)(21)(23)"
1214,"Quercetin(10)(13)(14)(15)(16)(17)(18)(19)(20)(21)(22)(23)(24)"
1215,"Daidzein(25)(26)(27)"
1216,"Genistein(25)(26)(27)"
1217,"Glycitein(27)"
1218,"Total isoflavones(25)(26)(27)"
1219,"Proanthocyanidin monomers(28)(29)"
1220,"Proanthocyanidin dimers(28)(29)"
1221,"Proanthocyanidin trimers(28)(29)"
1222,"(+)-Catechin(6)(7)"
1223,"(-)-Epigallocatechin(6)(7)"
1224,"(-)-Epicatechin(6)(7)"
1225,"(-)-Epicatechin 3-gallate(6)(7)"
1226,"(-)-Epigallocatechin 3-gallate(6)(7)"
1227,"(+)-Gallocatechin(6)(7)"
1228,"Kaempferol(5)(8)(10)"
1229,"Myricetin(8)(10)"
1230,"Quercetin(5)(8)(10)"
1231,"Proanthocyanidin monomers(11)(12)"
1232,"Proanthocyanidin dimers(11)(12)"
1233,"Proanthocyanidin trimers(11)(12)"
1234,"Apigenin(11)"
1235,"Luteolin(11)"
1236,"Kaempferol(11)(12)"
1237,"Myricetin(11)"
1238,"Quercetin(11)(12)(13)"
1239,"Eriodictyol(1)"
1240,"Daidzein(6)(7)(8)"
1241,"Genistein(6)(7)(8)"
1242,"Total isoflavones(6)(7)(8)"
1243,"(-)-Epigallocatechin(10)"
1244,"(-)-Epicatechin 3-gallate(10)"
1245,"(-)-Epigallocatechin 3-gallate(10)"
1246,"(+)-Gallocatechin(10)"
1247,"Eriodictyol(11)"
1248,"Naringenin(10)(11)(12)"
1249,"Isorhamnetin(11)(12)"
1250,"Cyanidin(8)"
1251,"Delphinidin (8)"
1252,"Pelargonidin(8)"
1253,"Peonidin(8)"
1254,"Cyanidin(5)(6)"
1255,"Daidzein(6)(7)"
1256,"Genistein(6)(7)"
1257,"Total isoflavones(6)(7)"
1258,"(+)-Catechin(4)(5)(6)(7)(8)(9)"
1259,"(-)-Epigallocatechin(5)(7)"
1260,"(-)-Epicatechin(5)(6)(7)(8)(9)"
1261,"(-)-Epicatechin 3-gallate(5)(7)"
1262,"(-)-Epigallocatechin 3-gallate(5)(7)"
1263,"(+)-Gallocatechin(5)(7)"
1264,"Kaempferol(4)(10)"
1265,"Quercetin(4)(6)(9)(10)"
1266,"Proanthocyanidin monomers(12)(13)(14)(15)"
1267,"Proanthocyanidin dimers(12)(13)(14)(15)"
1268,"Proanthocyanidin trimers(12)(13)(15)"
1269,"Cyanidin(3)(4)(5)(6)(7)(8)(9)"
1270,"Petunidin(3)(4)(6)(7)(8)(9)(10)(11)"
1271,"Delphinidin (3)(4)(6)(7)(8)(9)(10)(11)"
1272,"Malvidin(3)(4)(5)(6)(7)(8)(9)(10)(11)(12)"
1273,"Peonidin(3)(4)(6)(7)(8)(9)(10)(11)"
1274,"(+)-Catechin(5)(7)(10)(11)(12)(13)(14)(15)(16)(17)(18)(19)(20)(21)(22)(23)"
1275,"(-)-Epigallocatechin(14)(16)"
1276,"(-)-Epicatechin(3)(5)(7)(10)(11)(12)(14)(15)(16)(17)(18)(19)(20)(21)(22)(23)"
1277,"(-)-Epigallocatechin 3-gallate(14)(16)"
1278,"(+)-Gallocatechin(14)(16)"
1279,"Hesperetin(13)"
1280,"Naringenin(13)"
1281,"Apigenin(6)(24)(25)"
1282,"Isorhamnetin(26)(27)(28)(29)(30)"
1283,"Kaempferol(7)(13)(20)(21)(22)(24)(25)(26)(27)(28)(29)(30)(31)(32)"
1284,"Myricetin(5)(6)(7)(13)(19)(20)(21)(22)(24)(25)(26)(27)(28)(29)(30)(31)(32)(33)"
1285,"Quercetin(5)(6)(7)(11)(13)(18)(19)(20)(21)(22)(23)(24)(25)(26)(27)(28)(29)(30)(31)(32)(33)(34)"
1286,"Proanthocyanidin monomers(35)"
1287,"Proanthocyanidin dimers(35)(36)(37)(38)(39)(40)(41)(42)"
1288,"Proanthocyanidin trimers(36)(37)(39)(40)(41)"
1289,"Proanthocyanidin 4-6mers(39)"
1290,"Proanthocyanidin 7-10mers(39)"
1291,"Proanthocyanidin polymers (>10mers)(39)"
1292,"Petunidin(2)(3)"
1293,"Peonidin(2)(3)"
1294,"Isorhamnetin(4)(5)"
1295,"Malvidin(3)(4)"
1296,"(+)-Catechin(3)(4)(5)(6)(7)(8)(9)(10)"
1297,"(-)-Epigallocatechin(7)(9)"
1298,"(-)-Epicatechin(3)(4)(6)(7)(8)(9)(10)"
1299,"(-)-Epicatechin 3-gallate(7)(9)"
1300,"(-)-Epigallocatechin 3-gallate(7)(9)"
1301,"(+)-Gallocatechin(7)(9)"
1302,"Isorhamnetin(12)(13)(14)"
1303,"Kaempferol(5)(10)(11)(12)(13)(14)(15)"
1304,"Myricetin(3)(5)(10)(11)(12)(13)(14)(15)"
1305,"Quercetin(3)(5)(8)(10)(11)(12)(13)(14)(15)"
1306,"Proanthocyanidin monomers(17)(18)(19)"
1307,"Proanthocyanidin dimers(17)(18)(19)(20)"
1308,"Proanthocyanidin trimers(18)(20)"
1309,"(-)-Epicatechin(2)(3)"
1310,"(+)-Catechin(9)(10)"
1311,"(-)-Epigallocatechin(9)(10)"
1312,"(-)-Epicatechin(9)(10)"
1313,"(-)-Epicatechin 3-gallate(9)(10)"
1314,"(-)-Epigallocatechin 3-gallate(9)(10)"
1315,"(+)-Gallocatechin(9)(10)"
1316,"Kaempferol(11)"
1317,"Quercetin(11)"
1318,"Daidzein(12)(13)"
1319,"Genistein(12)(13)"
1320,"Total isoflavones(12)(13)"
1321,"Cyanidin(8)(9)"
1322,"Petunidin(9)"
1323,"Delphinidin (8)(9)"
1324,"Malvidin(9)"
1325,"Peonidin(9)"
1326,"(+)-Catechin(10)"
1327,"(-)-Epicatechin(9)"
1328,"Myricetin(8)(9)(10)"
1329,"Quercetin(8)(9)(10)"
1330,"Glycitein(11)"
1331,"Theaflavin(1)"
1332,"Thearubigins(1)"
1333,"Theaflavin-3,3'-digallate(1)"
1334,"Theaflavin-3'-gallate(1)"
1335,"(+)-Catechin(5)(6)(7)(8)(9)"
1336,"(-)-Epigallocatechin(5)(6)(7)(8)(9)(10)(11)(12)(13)(14)"
1337,"(-)-Epicatechin(5)(6)(7)(8)(9)(10)(11)(12)(13)(14)"
1338,"(-)-Epicatechin 3-gallate(5)(6)(7)(8)(9)(10)(11)(12)(13)(14)"
1339,"(-)-Epigallocatechin 3-gallate(5)(6)(7)(8)(9)(10)(11)(12)(13)(14)"
1340,"Theaflavin(7)(14)(15)"
1341,"Thearubigins(13)(14)"
1342,"Theaflavin-3,3'-digallate(7)(14)(15)"
1343,"Theaflavin-3'-gallate(7)(14)(15)"
1344,"Apigenin(16)"
